RiskScore,CreditScore,AnnualIncome,income_band,LoanAmount,loan_amount_band,LoanDuration,loan_duration_band,DebtToIncomeRatio,TotalDebtToIncomeRatio,payment_to_income_ratio,risk_band,LoanApproved,pred_approval_prob,prob_band,high_conf_under_approved,high_conf_over_approved,exception_type
51.0,592,16857,<30k,27572,20k-50k,48,37-60m,0.0799616348043576,1.3352890575687155,0.6248423588678796,Medium,0,4.6963190736804356e-11,low_conf_reject,0,0,none
39.2,592,71938,60k-100k,21519,20k-50k,36,13-36m,0.153171830810565,0.2049374574481347,0.1387137648239306,Low,1,0.997960430598698,low_conf_approve,0,0,none
47.0,627,30212,30k-60k,11564,5k-20k,48,37-60m,0.2915643269325881,0.2478588101128236,0.14339700685583967,Medium,0,0.038395628673768556,low_conf_reject,0,0,none
52.0,577,45089,30k-60k,28692,20k-50k,60,37-60m,0.0264541783063879,0.360563145677579,0.21977492682153882,Medium,0,9.534399506868912e-08,low_conf_reject,0,0,none
57.0,515,48732,30k-60k,16079,5k-20k,72,60m+,0.2186762153761256,0.1644674611061103,0.112263570438787,Medium,0,6.582507041355706e-07,low_conf_reject,0,0,none
46.0,533,68658,60k-100k,51674,50k+,24,13-36m,0.1058577621573104,0.5542963603652217,0.4850837412967963,Medium,0,0.00013772212718356867,low_conf_reject,0,0,none
56.0,459,46104,30k-60k,20670,20k-50k,24,13-36m,0.4587286956218864,0.4301515120138284,0.2880380294526627,Medium,0,8.4891459120183e-05,low_conf_reject,0,0,none
55.0,585,42021,30k-60k,22170,20k-50k,108,60m+,0.2377569238942433,0.1771535881501752,0.13574572065535118,Medium,0,1.9839102613223146e-07,low_conf_reject,0,0,none
49.0,603,23904,<30k,20058,20k-50k,60,37-60m,0.3136097001641483,0.4389555694657749,0.2883531598272209,Medium,0,0.00025393039280972754,low_conf_reject,0,0,none
55.0,512,31069,30k-60k,12571,5k-20k,24,13-36m,0.3643950819044926,0.3745193647958465,0.2543996312994353,Medium,0,6.768127778082748e-05,low_conf_reject,0,0,none
58.0,588,24691,<30k,53465,50k+,84,60m+,0.4263063150069937,0.8801693806722205,0.8121283940779135,Medium,0,3.149322256229625e-12,low_conf_reject,0,0,none
50.0,540,48359,30k-60k,21434,20k-50k,60,37-60m,0.180804369828049,0.2478290439848789,0.15824902785551315,Medium,0,0.0002313646962345929,low_conf_reject,0,0,none
53.0,652,61802,60k-100k,34787,20k-50k,24,13-36m,0.0844614649600438,0.4348903855718977,0.3492620887530241,Medium,0,0.0005170016013516606,low_conf_reject,0,0,none
64.0,582,51339,30k-60k,26331,20k-50k,84,60m+,0.3081289070202104,0.226573726148264,0.1569190776354376,Medium,0,1.4677833997686377e-09,low_conf_reject,0,0,none
47.0,580,52133,30k-60k,31774,20k-50k,48,37-60m,0.1237009834522566,0.3292133478192968,0.23576006486991657,Medium,0,0.0003124618377665371,low_conf_reject,0,0,none
36.8,527,66551,60k-100k,14640,5k-20k,48,37-60m,0.1587094419041727,0.1854279922578651,0.08427248745703571,Low,1,0.9999783093052049,low_conf_approve,0,0,none
60.0,556,43785,30k-60k,18041,5k-20k,48,37-60m,0.5756843501835864,0.2946247750952818,0.15951000976468926,Medium,0,2.00286106639215e-06,low_conf_reject,0,0,none
43.2,640,45350,30k-60k,7080,5k-20k,60,37-60m,0.545172336368313,0.1086553750266958,0.04858922287675105,Medium,1,0.9993987878575141,low_conf_approve,0,0,none
51.0,609,37432,30k-60k,20691,20k-50k,12,<=12m,0.2856943540145273,0.7431661227094527,0.6101248745795117,Medium,0,2.2307594672579193e-06,low_conf_reject,0,0,none
57.0,582,52686,30k-60k,34755,20k-50k,36,13-36m,0.6922345953812035,0.3638249203031811,0.2980009822551236,Medium,0,4.3557605242119555e-05,low_conf_reject,0,0,none
73.0,405,36185,30k-60k,24735,20k-50k,48,37-60m,0.5789681549916661,0.4539949832783369,0.2891753066167369,High,0,2.635529720142768e-08,low_conf_reject,0,0,none
63.0,535,32053,30k-60k,13810,5k-20k,120,60m+,0.1882641464661429,0.3831996831543151,0.1379808268850111,Medium,0,7.864389182654867e-08,low_conf_reject,0,0,none
54.0,586,26525,<30k,17022,5k-20k,24,13-36m,0.177757730973515,0.4528140039706748,0.4057640510960284,Medium,0,2.8614483460226802e-05,low_conf_reject,0,0,none
40.8,605,220635,100k+,49065,20k-50k,12,<=12m,0.4248090560547806,0.2604772442177766,0.24981710416746755,Medium,1,0.9998851755436974,low_conf_approve,0,0,none
58.0,620,15000,<30k,21217,20k-50k,36,13-36m,0.3259511177951025,0.9559501494814194,0.6151501494814191,Medium,0,2.8647882618459053e-09,low_conf_reject,0,0,none
52.0,549,34579,30k-60k,28952,20k-50k,24,13-36m,0.244226659181761,0.6070311054363682,0.5168029322676827,Medium,0,9.647945202415995e-07,low_conf_reject,0,0,none
66.0,500,29616,<30k,31506,20k-50k,72,60m+,0.5503498776376571,0.6850854776581228,0.43103361380074956,Medium,0,2.61589584852144e-10,low_conf_reject,0,0,none
38.400000000000006,659,98038,60k-100k,11789,5k-20k,60,37-60m,0.2134863287484592,0.1022145847923352,0.03709697733400277,Low,1,0.9998156087036002,low_conf_approve,0,0,none
59.0,590,46505,30k-60k,23905,20k-50k,72,60m+,0.5163765597119242,0.2052368314833539,0.16730542625810937,Medium,0,5.322603128656561e-07,low_conf_reject,0,0,none
46.0,488,49379,30k-60k,16228,5k-20k,72,60m+,0.1099011474260941,0.2495899813067237,0.12079028912988736,Medium,0,0.03900323813647454,low_conf_reject,0,0,none
50.0,621,38144,30k-60k,33829,20k-50k,48,37-60m,0.4019248248421505,0.4564236525137344,0.33593288070165483,Medium,0,6.831573224855168e-05,low_conf_reject,0,0,none
40.0,464,117871,100k+,11916,5k-20k,60,37-60m,0.1962149783737847,0.1182660755814337,0.037024718504629496,Medium,1,0.999952347464383,low_conf_approve,0,0,none
54.0,506,68866,60k-100k,30401,20k-50k,36,13-36m,0.3571528144161838,0.2373824092552215,0.21682073876470365,Medium,0,0.000194135740759911,low_conf_reject,0,0,none
53.0,487,30769,30k-60k,16952,5k-20k,60,37-60m,0.2948175211292528,0.3617366076221393,0.21392549903882496,Medium,0,5.231228054755431e-05,low_conf_reject,0,0,none
37.6,645,88682,60k-100k,22098,20k-50k,60,37-60m,0.0725212210098599,0.1143991036277413,0.07962316262505761,Low,1,0.9964428360678692,low_conf_approve,0,0,none
52.0,540,39088,30k-60k,17974,5k-20k,120,60m+,0.1568793399294155,0.3790492738617131,0.1549395726746482,Medium,0,8.320063688215964e-07,low_conf_reject,0,0,none
35.2,619,150132,100k+,13604,5k-20k,24,13-36m,0.3843297646126761,0.1451209938493246,0.0548004759051155,Low,1,0.9999999928413679,low_conf_approve,0,0,none
66.0,603,99778,60k-100k,26781,20k-50k,36,13-36m,0.4544775505726712,0.1588068411654462,0.12176460740650083,Medium,0,1.5396721358746367e-05,low_conf_reject,0,0,none
60.0,574,46384,30k-60k,31408,20k-50k,36,13-36m,0.5241385060351129,0.4503779669288876,0.30653526254806746,Medium,0,4.3243378655737405e-08,low_conf_reject,0,0,none
62.0,560,31537,30k-60k,27214,20k-50k,24,13-36m,0.3856428965154435,0.863107097840986,0.5297843341031551,Medium,0,6.538931347922043e-10,low_conf_reject,0,0,none
45.0,551,147931,100k+,46274,20k-50k,60,37-60m,0.2340017575114251,0.3027203995593326,0.2197279345431862,Medium,0,0.08999057440708343,low_conf_reject,0,0,none
37.6,546,142239,100k+,16424,5k-20k,36,13-36m,0.1051537700687468,0.0818813854572288,0.05387218966704465,Low,1,0.9999937089989618,low_conf_approve,0,0,none
48.0,487,39974,30k-60k,48750,20k-50k,36,13-36m,0.1311442811437954,0.6824328385490764,0.5995789835433232,Medium,0,1.954268702642383e-06,low_conf_reject,0,0,none
50.0,550,58084,30k-60k,34349,20k-50k,12,<=12m,0.1717513740010531,0.7158446648591534,0.6623359533379086,Medium,0,1.2012063989874468e-06,low_conf_reject,0,0,none
70.0,507,60941,60k-100k,20309,20k-50k,12,<=12m,0.2894298699322235,0.4326267788546114,0.37552236639009595,High,0,1.4848464967764976e-08,low_conf_reject,0,0,none
44.8,498,85639,60k-100k,30587,20k-50k,60,37-60m,0.2346895578983545,0.1789342044121022,0.12064300530888984,Medium,1,0.6039523104262773,uncertain,0,0,none
47.0,640,33150,30k-60k,48393,20k-50k,48,37-60m,0.1820461256438128,0.7819457209840827,0.5567873499433593,Medium,0,1.8261406536693035e-07,low_conf_reject,0,0,none
49.0,588,62056,60k-100k,10699,5k-20k,60,37-60m,0.0457402211227206,0.1245533106519555,0.05455202149377575,Medium,0,0.0006842662899440633,low_conf_reject,0,0,none
42.400000000000006,580,186309,100k+,19677,5k-20k,60,37-60m,0.6591464591394244,0.062395322307123,0.034377352160753265,Medium,1,0.9999992733990596,low_conf_approve,0,0,none
63.0,569,46357,30k-60k,70811,50k+,60,37-60m,0.4003231440462312,0.7367032256055253,0.6111558433331604,Medium,0,3.2648384155728866e-14,low_conf_reject,0,0,none
57.0,614,65194,60k-100k,30250,20k-50k,72,60m+,0.787214021464239,0.1633282682695689,0.13461396940771048,Medium,0,0.0006842337827159542,low_conf_reject,0,0,none
43.2,583,61629,60k-100k,29859,20k-50k,60,37-60m,0.7160577762443472,0.2168487370508365,0.16602850631530625,Medium,1,0.9997182448372739,low_conf_approve,0,0,none
54.0,645,64077,60k-100k,58457,50k+,12,<=12m,0.2307189992458945,1.1510577153794377,1.019403611722899,Medium,0,4.9785964994500075e-12,low_conf_reject,0,0,none
57.0,652,30148,30k-60k,12866,5k-20k,24,13-36m,0.6309255050185139,0.468059145526789,0.2503332598959016,Medium,0,2.164851132134598e-05,low_conf_reject,0,0,none
44.0,596,167835,100k+,30539,20k-50k,60,37-60m,0.4264499203591146,0.0865896119115821,0.06342400283123532,Medium,1,0.99715234827966,low_conf_approve,0,0,none
52.0,606,46606,30k-60k,30453,20k-50k,36,13-36m,0.147437331032483,0.3482994005959767,0.2944865867951774,Medium,0,1.0921776121134734e-06,low_conf_reject,0,0,none
67.0,568,64824,60k-100k,33243,20k-50k,36,13-36m,0.3801717185796923,0.4260099186882892,0.23404398014700853,Medium,0,4.396294611943226e-08,low_conf_reject,0,0,none
42.400000000000006,589,42945,30k-60k,6922,5k-20k,24,13-36m,0.2527331011383352,0.2346214932598475,0.09490790611349774,Medium,1,0.9915141376845301,low_conf_approve,0,0,none
47.0,582,77104,60k-100k,10023,5k-20k,96,60m+,0.0334906075305367,0.1103179017125699,0.03685867780719537,Medium,0,0.0035456365864101826,low_conf_reject,0,0,none
51.0,511,31682,30k-60k,28597,20k-50k,60,37-60m,0.1715910158484851,0.4094873071193757,0.3617630472872945,Medium,0,3.290889731786995e-06,low_conf_reject,0,0,none
47.2,587,23433,<30k,8707,5k-20k,60,37-60m,0.4017634916074972,0.1914286552348108,0.11410180848023402,Medium,1,0.4775630818237648,uncertain,0,0,none
47.0,617,44643,30k-60k,21188,20k-50k,48,37-60m,0.0188629508327607,0.3430370877684227,0.18122000558308554,Medium,0,6.883628992756641e-05,low_conf_reject,0,0,none
36.8,613,42192,30k-60k,19403,5k-20k,36,13-36m,0.2383143974558947,0.2722424842873678,0.20995579486757254,Low,1,0.9998548089959591,low_conf_approve,0,0,none
57.0,590,27660,<30k,41352,20k-50k,36,13-36m,0.1546246482515009,0.8825381456568363,0.7094361933791801,Medium,0,1.6368917715872682e-10,low_conf_reject,0,0,none
31.200000000000003,653,66481,60k-100k,8437,5k-20k,24,13-36m,0.1531894379356792,0.1076121881220207,0.07241416161820755,Low,1,0.9999999742112597,low_conf_approve,0,0,none
50.0,602,24512,<30k,12288,5k-20k,60,37-60m,0.1005435193646004,0.3207416301389402,0.16065677374207343,Medium,0,2.4821752101526256e-05,low_conf_reject,0,0,none
42.400000000000006,556,85204,60k-100k,21742,20k-50k,72,60m+,0.3811241177267528,0.2106430174699927,0.07994492817841017,Medium,1,0.9949054807264631,low_conf_approve,0,0,none
53.0,587,42266,30k-60k,30027,20k-50k,60,37-60m,0.1425404388620174,0.318980440194452,0.24232307966826072,Medium,0,1.841107567590895e-07,low_conf_reject,0,0,none
58.0,576,66213,60k-100k,57632,50k+,84,60m+,0.5111275473686657,0.3524958114931615,0.3138931201787667,Medium,0,2.4417838453232466e-08,low_conf_reject,0,0,none
58.0,617,21409,<30k,51779,50k+,12,<=12m,0.456237902673527,2.945873901190809,2.6869173875750403,Medium,0,1.503609602094053e-20,low_conf_reject,0,0,none
43.2,577,111470,100k+,9565,5k-20k,72,60m+,0.4229452107147716,0.1682087711218703,0.027184280227459227,Medium,1,0.9994005903883234,low_conf_approve,0,0,none
57.0,523,42803,30k-60k,17338,5k-20k,48,37-60m,0.1313275193481189,0.2685209284190222,0.16170598554118645,Medium,0,6.819407571130475e-08,low_conf_reject,0,0,none
51.0,579,54634,30k-60k,21285,20k-50k,24,13-36m,0.1662476123358586,0.347661551681766,0.23937733306332248,Medium,0,5.266811642581404e-05,low_conf_reject,0,0,none
56.0,459,22216,<30k,42613,20k-50k,24,13-36m,0.3102717006453808,1.5521352701664757,1.29070206887011,Medium,0,3.5394314640858535e-13,low_conf_reject,0,0,none
52.0,643,31401,30k-60k,15328,5k-20k,72,60m+,0.3133682404496246,0.3099132628738107,0.15093743407854934,Medium,0,2.2282375548925533e-05,low_conf_reject,0,0,none
51.0,533,51291,30k-60k,74939,50k+,72,60m+,0.2486014532157492,0.5981924664864363,0.5399366321295316,Medium,0,1.3529567843108672e-06,low_conf_reject,0,0,none
55.0,609,26108,<30k,29780,20k-50k,36,13-36m,0.4400935238255408,0.6432859049255184,0.5109126859887927,Medium,0,1.4955856927498498e-07,low_conf_reject,0,0,none
58.0,508,21761,<30k,23894,20k-50k,60,37-60m,0.3513881041981759,0.4866188405158783,0.4220997467242325,Medium,0,1.4201339222329014e-08,low_conf_reject,0,0,none
49.6,543,80893,60k-100k,18121,5k-20k,60,37-60m,0.528655891386187,0.1617923754930558,0.07560444823111721,Medium,1,0.9929946651180782,low_conf_approve,0,0,none
63.0,542,23854,<30k,40230,20k-50k,48,37-60m,0.2793730132547476,0.8518773550338751,0.6838552203814052,Medium,0,1.821713240751e-12,low_conf_reject,0,0,none
57.0,484,59572,30k-60k,20880,20k-50k,60,37-60m,0.0631890383019778,0.1643754767004341,0.12710964711606568,Medium,0,6.162467990371094e-08,low_conf_reject,0,0,none
48.0,592,57966,30k-60k,23444,20k-50k,60,37-60m,0.0249715058723981,0.3667384517864447,0.2651338085635018,Medium,0,1.273269368087749e-05,low_conf_reject,0,0,none
44.8,635,91930,60k-100k,26049,20k-50k,24,13-36m,0.3242577841072102,0.2155185905882029,0.1706148594884525,Medium,1,0.9956433104577135,low_conf_approve,0,0,none
51.0,528,25148,<30k,40104,20k-50k,36,13-36m,0.3602215251660259,1.080418584919497,0.7879102343548402,Medium,0,5.331688066009518e-08,low_conf_reject,0,0,none
57.0,586,61266,60k-100k,20779,20k-50k,84,60m+,0.4361076433352781,0.1577320872639351,0.10288927069356987,Medium,0,4.248817121414213e-06,low_conf_reject,0,0,none
36.0,606,186019,100k+,7854,5k-20k,48,37-60m,0.1596266656220813,0.0284078803205995,0.015054405675536411,Low,1,0.999999736161126,low_conf_approve,0,0,none
46.0,537,39404,30k-60k,26343,20k-50k,48,37-60m,0.1955228136534234,0.387107376037422,0.26102880533394,Medium,0,0.005894174989687288,low_conf_reject,0,0,none
48.0,646,35598,30k-60k,10315,5k-20k,24,13-36m,0.2480300982081607,0.3056555087687621,0.17081647286786888,Medium,0,0.010239656138203523,low_conf_reject,0,0,none
53.6,618,120266,100k+,6414,5k-20k,96,60m+,0.4267327118931597,0.0781501628761693,0.01419193694365307,Medium,1,0.9876473899024371,low_conf_approve,0,0,none
52.0,597,48865,30k-60k,38014,20k-50k,36,13-36m,0.187449259151924,0.572328419649927,0.3672736769915817,Medium,0,1.6001499417637907e-07,low_conf_reject,0,0,none
52.0,560,19693,<30k,12824,5k-20k,48,37-60m,0.0908239169108644,0.7058685112929739,0.2488533282330032,Medium,0,1.881916416015445e-07,low_conf_reject,0,0,none
38.400000000000006,621,66471,60k-100k,23596,20k-50k,36,13-36m,0.402821896473952,0.2210533537128135,0.15750684470888693,Low,1,0.9999708145291564,low_conf_approve,0,0,none
50.0,557,56984,30k-60k,40895,20k-50k,48,37-60m,0.1911262841239971,0.3656912653215761,0.2848264611660227,Medium,0,1.1931463354449173e-05,low_conf_reject,0,0,none
59.0,483,23265,<30k,24587,20k-50k,48,37-60m,0.1507502034567999,0.678427964553653,0.4499302211622927,Medium,0,4.506737608256927e-09,low_conf_reject,0,0,none
74.0,528,28669,<30k,12109,5k-20k,72,60m+,0.4152182032348697,0.357769137238438,0.1555995463911813,High,0,4.4946321736585294e-10,low_conf_reject,0,0,none
36.8,539,81953,60k-100k,13514,5k-20k,72,60m+,0.2236702537952854,0.0999266282399962,0.053509779558434806,Low,1,0.9999947381334475,low_conf_approve,0,0,none
60.0,558,17622,<30k,46347,20k-50k,72,60m+,0.320993039411866,1.6884620588720605,0.9577844967338236,Medium,0,1.0629909682368545e-16,low_conf_reject,0,0,none
59.0,522,23658,<30k,26456,20k-50k,36,13-36m,0.4989652666989158,0.8418416562414679,0.5522144688207202,Medium,0,3.1253093934556866e-07,low_conf_reject,0,0,none
55.0,595,34522,30k-60k,16612,5k-20k,72,60m+,0.3752233962472958,0.4752388207173903,0.16343765044915545,Medium,0,1.1687016886126188e-06,low_conf_reject,0,0,none
33.6,650,100647,100k+,15241,5k-20k,48,37-60m,0.083016652740097,0.1322883193123275,0.05335899205965233,Low,1,0.9999955629334906,low_conf_approve,0,0,none
51.0,621,39927,30k-60k,15845,5k-20k,24,13-36m,0.2416881801987818,0.3026853168109709,0.23957013159795718,Medium,0,0.00018586831470136382,low_conf_reject,0,0,none
50.0,510,42616,30k-60k,50106,50k+,48,37-60m,0.1226611250925659,0.5735153255830556,0.48481624542536705,Medium,0,3.154637028756628e-07,low_conf_reject,0,0,none
51.0,457,37079,30k-60k,22551,20k-50k,48,37-60m,0.174979564109482,0.4275055672852804,0.2601871390644546,Medium,0,5.013598180544396e-05,low_conf_reject,0,0,none
52.0,569,47239,30k-60k,20212,20k-50k,48,37-60m,0.116365542755155,0.2730119072505934,0.16454221060163812,Medium,0,5.4416815557218525e-06,low_conf_reject,0,0,none
40.0,576,146618,100k+,40484,20k-50k,48,37-60m,0.4470598837636946,0.1508444483897874,0.10591135695490214,Medium,1,0.9999412480633498,low_conf_approve,0,0,none
59.0,510,46550,30k-60k,23944,20k-50k,60,37-60m,0.5683628363693912,0.3203160685260514,0.19503142835419307,Medium,0,2.929417905083446e-06,low_conf_reject,0,0,none
49.0,609,128716,100k+,30889,20k-50k,24,13-36m,0.2081765927432166,0.237272222353639,0.14534891833549082,Medium,0,0.00768555904045436,low_conf_reject,0,0,none
49.0,619,82398,60k-100k,21238,20k-50k,60,37-60m,0.223903023110475,0.171525512287634,0.08763998108542037,Medium,0,0.0023129159178041287,low_conf_reject,0,0,none
53.0,543,38936,30k-60k,20593,20k-50k,36,13-36m,0.17727068450656,0.3470276658199414,0.25949941433031737,Medium,0,5.060966826312547e-06,low_conf_reject,0,0,none
59.0,576,84180,60k-100k,20270,20k-50k,84,60m+,0.2841160269386895,0.1268290915282156,0.07536793685964834,Medium,0,8.203410365181689e-08,low_conf_reject,0,0,none
58.0,482,51024,30k-60k,11852,5k-20k,36,13-36m,0.7261084702440618,0.2806375080480237,0.11154061246947249,Medium,0,0.009492558023673723,low_conf_reject,0,0,none
56.0,576,108080,100k+,54773,50k+,60,37-60m,0.3966110171020048,0.2590454865983554,0.19387154137259624,Medium,0,1.249055218083688e-06,low_conf_reject,0,0,none
62.0,599,72792,60k-100k,13052,5k-20k,24,13-36m,0.1055652884449867,0.1306668583387185,0.1085765187409606,Medium,0,9.135912002975057e-08,low_conf_reject,0,0,none
54.0,561,47666,30k-60k,11424,5k-20k,48,37-60m,0.2454996547947662,0.2168924719096228,0.0892543231243251,Medium,0,3.834344671091305e-05,low_conf_reject,0,0,none
53.0,552,37008,30k-60k,23055,20k-50k,36,13-36m,0.1076137413299099,0.3822968111823484,0.2840477839449942,Medium,0,6.279279017764034e-07,low_conf_reject,0,0,none
57.0,595,50209,30k-60k,11866,5k-20k,60,37-60m,0.4273573880895932,0.1857839474192291,0.07417049166428481,Medium,0,1.1930198776134292e-05,low_conf_reject,0,0,none
52.0,593,23912,<30k,31562,20k-50k,48,37-60m,0.1590692040130374,0.6114656417569554,0.5095921054571914,Medium,0,2.22489614929391e-08,low_conf_reject,0,0,none
71.0,527,41617,30k-60k,8549,5k-20k,96,60m+,0.185185394186028,0.1555624388145092,0.06386914040280252,High,0,7.991227236319596e-08,low_conf_reject,0,0,none
59.0,591,25253,<30k,41607,20k-50k,48,37-60m,0.2110274917060392,0.7959110777749514,0.6048842690789562,Medium,0,5.5426942636087546e-11,low_conf_reject,0,0,none
49.0,496,68601,60k-100k,23044,20k-50k,84,60m+,0.0808744342733953,0.2223762315721154,0.13106560927797978,Medium,0,0.00031613152532539526,low_conf_reject,0,0,none
51.0,611,69151,60k-100k,25769,20k-50k,12,<=12m,0.3119540534978821,0.5005267344341452,0.4132394934687209,Medium,0,9.85594924857863e-05,low_conf_reject,0,0,none
48.0,607,52133,30k-60k,22367,20k-50k,48,37-60m,0.1796614454001672,0.2237158800636576,0.158344618099067,Medium,0,0.0012822780826028536,low_conf_reject,0,0,none
62.0,590,48446,30k-60k,28602,20k-50k,12,<=12m,0.0971798113512133,0.7917283966047459,0.6621820976326954,Medium,0,1.2790437169805103e-09,low_conf_reject,0,0,none
52.0,583,42374,30k-60k,21546,20k-50k,48,37-60m,0.2034366082345246,0.3996859516936306,0.20456630285236005,Medium,0,4.6048828604773105e-06,low_conf_reject,0,0,none
58.0,568,75392,60k-100k,41030,20k-50k,12,<=12m,0.5537060471030582,0.651775727231647,0.6153262365695087,Medium,0,9.84544482194125e-08,low_conf_reject,0,0,none
43.2,585,98981,60k-100k,20938,20k-50k,48,37-60m,0.2650111861296625,0.0939707310144604,0.07857383666099871,Medium,1,0.9764781285258214,low_conf_approve,0,0,none
53.0,650,29158,<30k,23783,20k-50k,48,37-60m,0.3838370220835882,0.5109669537366958,0.2957258535240614,Medium,0,2.0802559992384876e-06,low_conf_reject,0,0,none
66.0,596,55499,30k-60k,14891,5k-20k,60,37-60m,0.3486978037144448,0.1321131419156931,0.0884366792767267,Medium,0,1.337142800212486e-06,low_conf_reject,0,0,none
48.0,605,61839,60k-100k,35754,20k-50k,84,60m+,0.4712186466556602,0.2206942821076358,0.18731728700745626,Medium,0,0.022967179966038722,low_conf_reject,0,0,none
49.0,609,50582,30k-60k,22455,20k-50k,36,13-36m,0.1477340104420904,0.2579958930540624,0.19631387178167298,Medium,0,0.0003037563470411629,low_conf_reject,0,0,none
51.0,612,20205,<30k,12681,5k-20k,84,60m+,0.1262299039757085,0.516415478612686,0.16066195225782332,Medium,0,9.085092978373813e-07,low_conf_reject,0,0,none
53.0,558,15000,<30k,11694,5k-20k,36,13-36m,0.2100781613056309,0.6657000937712022,0.3513000937712024,Medium,0,8.708001943011291e-07,low_conf_reject,0,0,none
44.8,565,65415,60k-100k,11565,5k-20k,72,60m+,0.5851744156366584,0.1492826861663625,0.058844713224376795,Medium,1,0.9992289244310236,low_conf_approve,0,0,none
64.0,531,15987,<30k,25840,20k-50k,60,37-60m,0.3341467282152084,0.9513237573514384,0.5790212615736183,Medium,0,3.1865461048920057e-12,low_conf_reject,0,0,none
53.0,568,28569,<30k,16303,5k-20k,12,<=12m,0.1694233526409194,0.7411263356029789,0.6314970171109062,Medium,0,1.1912563391180864e-07,low_conf_reject,0,0,none
59.0,555,78981,60k-100k,33373,20k-50k,72,60m+,0.3342534690465787,0.2321474816104047,0.14767146839203585,Medium,0,3.681452563523218e-08,low_conf_reject,0,0,none
61.0,575,47844,30k-60k,42385,20k-50k,36,13-36m,0.5974586247917085,0.5247266424428273,0.422394061554941,Medium,0,4.92926613355742e-09,low_conf_reject,0,0,none
48.0,414,21433,<30k,30889,20k-50k,36,13-36m,0.0988010495112696,0.8094680225592441,0.7243656103910942,Medium,0,4.387021265037158e-06,low_conf_reject,0,0,none
53.0,542,110260,100k+,42180,20k-50k,36,13-36m,0.2594798739784063,0.2155957181758588,0.18686363038336803,Medium,0,8.103132901556733e-05,low_conf_reject,0,0,none
33.6,564,55437,30k-60k,22426,20k-50k,36,13-36m,0.1092012157789307,0.2844153525910834,0.18246178367501661,Low,1,0.9999862107023384,low_conf_approve,0,0,none
52.0,574,48906,30k-60k,32605,20k-50k,108,60m+,0.178592480397902,0.3475284599698602,0.20914053210824832,Medium,0,2.3817620207181478e-07,low_conf_reject,0,0,none
46.400000000000006,563,94681,60k-100k,11402,5k-20k,48,37-60m,0.457623606524366,0.0994075037085489,0.04516219577981977,Medium,1,0.9925330520657853,low_conf_approve,0,0,none
54.0,584,57649,30k-60k,15291,5k-20k,48,37-60m,0.2225153519072957,0.1576625992322937,0.10291750391407484,Medium,0,2.0331201772195234e-05,low_conf_reject,0,0,none
61.0,570,27750,<30k,45999,20k-50k,12,<=12m,0.3430374243812213,1.9885167065346527,1.8311113011292497,Medium,0,3.7147040688355626e-17,low_conf_reject,0,0,none
57.0,582,20267,<30k,28870,20k-50k,48,37-60m,0.2722486771084753,0.7053703489972576,0.5360310289202853,Medium,0,2.584907701395234e-10,low_conf_reject,0,0,none
46.400000000000006,597,69165,60k-100k,14396,5k-20k,36,13-36m,0.6201072214712922,0.1403965715079659,0.09303157476105643,Medium,1,0.9985970251491715,low_conf_approve,0,0,none
52.0,479,28005,<30k,48067,20k-50k,48,37-60m,0.4476854517598793,0.993926272879002,0.7488271834306888,Medium,0,9.969793077294182e-08,low_conf_reject,0,0,none
51.0,540,37402,30k-60k,38376,20k-50k,60,37-60m,0.1285510595232374,0.5686702471613136,0.36172944185678524,Medium,0,1.1806487500020328e-07,low_conf_reject,0,0,none
51.0,661,51308,30k-60k,18506,5k-20k,48,37-60m,0.4369819337989731,0.3621358227273223,0.12310877041579192,Medium,0,0.0008672351303664162,low_conf_reject,0,0,none
48.0,607,15000,<30k,20332,20k-50k,60,37-60m,0.1971656577840629,0.6476839115187427,0.4500839115187424,Medium,0,6.265971378768022e-06,low_conf_reject,0,0,none
46.0,619,48458,30k-60k,11577,5k-20k,84,60m+,0.0803025612732123,0.1616044073272453,0.0687404839296638,Medium,0,0.004759161933682798,low_conf_reject,0,0,none
34.4,570,34806,30k-60k,21560,20k-50k,36,13-36m,0.0914384688837255,0.4791380654949193,0.2960661813370157,Low,1,0.9993239948366098,low_conf_approve,0,0,none
56.0,520,33646,30k-60k,20111,20k-50k,36,13-36m,0.1709214632293451,0.3653551745401698,0.2651352375491456,Medium,0,1.554576645387422e-07,low_conf_reject,0,0,none
50.0,552,26454,<30k,19335,5k-20k,36,13-36m,0.1687871997009113,0.626904304408484,0.34611500978385257,Medium,0,1.4598648813834996e-05,low_conf_reject,0,0,none
42.400000000000006,500,51847,30k-60k,8095,5k-20k,24,13-36m,0.2896418682242259,0.2195424043728587,0.09594798232336683,Medium,1,0.9993391529623554,low_conf_approve,0,0,none
53.0,508,43234,30k-60k,10692,5k-20k,72,60m+,0.3386149438878197,0.3272799522288612,0.08136238734936847,Medium,0,0.000377657497764453,low_conf_reject,0,0,none
65.0,564,80226,60k-100k,20009,20k-50k,36,13-36m,0.3885793026902628,0.1938766150961773,0.11609634436100412,Medium,0,3.359888811356348e-05,low_conf_reject,0,0,none
57.0,613,15000,<30k,24271,20k-50k,24,13-36m,0.6380453383516024,1.361263413788606,1.004463413788608,Medium,0,1.964435806671914e-10,low_conf_reject,0,0,none
